,Date,Contributor,Zip,Amount,Recipient,Record Type Description,Source Description
209,2/12/2008,"Martocchia, Amleto",2472.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
210,2/12/2008,"Ranco, John",2446.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
211,2/12/2008,"Spurr, John",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
212,2/20/2008,"McDonald, Barbara",2090.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
213,3/6/2008,"Poulos, Charles",1773.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
214,3/19/2008,"White, Eleanor",2459.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
215,4/1/2008,"Howard, Stephen",1880.0,$75.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
216,4/1/2008,"Loughlin, Richard",1742.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
217,4/1/2008,"Rappaport, Jerome",2492.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
218,4/1/2008,"Warren, Dana",1983.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
219,4/2/2008,"McLaughlin, William",2467.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
220,4/3/2008,"MCall, William",1890.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
221,4/7/2008,"Brodsky, Stephen",2090.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
222,4/7/2008,"Druker, Ronald",2110.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
223,4/8/2008,"Curtis, Lawrence",1921.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
224,4/9/2008,"Kavoogian, Brian",2481.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
225,4/9/2008,"Winn, Arthur ",2109.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
226,4/11/2008,"Wolff, John",2332.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
227,4/16/2008,"Canfield, James",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
228,4/18/2008,"Owens, Leonard",1907.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
229,4/18/2008,"Shortsleeve, Robert ",2130.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
230,4/25/2008,"DeLuca, Peter",2190.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
231,4/29/2008,"Flaherty, Joseph",1742.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
232,4/29/2008,"Parker, Theodore",2481.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
233,5/1/2008,"Brackenridge, Alec",1778.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
234,5/15/2008,"Henderson, David",2025.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
235,5/19/2008,"Mitchell, Beth",2465.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
236,5/19/2008,"Tung, Lein",2140.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
237,5/20/2008,"Martin, Peter",2052.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
238,5/21/2008,"Bagdasarian, Bruce",2459.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
239,5/21/2008,"Rahn, Jeffrey",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
240,5/22/2008,"Hofstetter, Gary",1760.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
241,5/23/2008,"Rodiger, Albert",2043.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
242,5/27/2008,"Leahy, Andrew",2116.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
243,6/2/2008,"Cohen, Howard",2467.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
244,6/2/2008,"Tsipis, Yanni",2108.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
245,6/5/2008,"Moore, Judith",2420.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
246,6/6/2008,"Filler, Rachel",2128.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
247,6/16/2008,"Leach, Gary",1940.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
248,6/16/2008,"O'Brien, Thomas",2420.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
249,6/18/2008,"Carucci, Michael",2646.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
250,6/20/2008,"Brierley, Robert ",2025.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
251,6/20/2008,"Stevens, Mark",2129.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
252,6/24/2008,"Chow, Eliza",2135.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
253,6/24/2008,"Mikelonis, Todd",2131.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
254,6/30/2008,"Movsessian, Todd",2452.0,$30.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
255,7/7/2008,"Labelle, Michael",2052.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
256,7/10/2008,"Horgan, Richard",2478.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-primary Report (PAC)
257,9/17/2008,"Chestnut, Robert ",2301.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-election Report (PAC)
258,9/17/2008,Committee to Elect John Rogers,2062.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-election Report (PAC)
259,9/23/2008,"Shea- McDonald, Barbara",2090.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-election Report (PAC)
260,10/2/2008,"Bauer, Paul",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-election Report (PAC)
261,10/14/2008,"Hughs, Michael ",2451.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-election Report (PAC)
262,10/22/2008,"Fantini, George",1810.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Pre-election Report (PAC)
263,10/23/2008,"Beal, Richard",2043.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Year-end Report (PAC)
264,10/23/2008,"Krolman, Janet",2129.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2008 Year-end Report (PAC)
265,10/23/2008,"Zuker, Edward ",2459.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2008 Year-end Report (PAC)
266,10/27/2008,"Dermody, William",2494.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2008 Year-end Report (PAC)
267,10/29/2008,"Tierney, Patricia",2136.0,$300.00,Greater Boston Real Estate Board PAC,Individual,2008 Year-end Report (PAC)
268,11/5/2008,"Alperin, Thomas",2493.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2008 Year-end Report (PAC)
269,2/17/2009,"Heffernan, Deborah ",2476.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
270,2/18/2009,"Filler, Rachel",2128.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
271,2/18/2009,"Pulsifer, Gordon",2061.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
272,2/24/2009,"Chodat, Carolyn",2053.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
273,2/25/2009,"Canfield, James",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
274,2/25/2009,"Carucci, Michael",2115.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
275,2/25/2009,"Curtis, Lawrence",1921.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
276,2/25/2009,"Hart, Sonia",2121.0,$20.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
277,2/25/2009,"Loeber, Marci",2493.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
278,2/25/2009,"McLaughlin, William",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
279,2/25/2009,"Mitchell, Beth",2465.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
280,2/25/2009,"O'Brien, Thomas",2421.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
281,2/25/2009,"Ranco, John",2446.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
282,2/25/2009,"Shortsleeve, Robert ",2130.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
283,2/25/2009,"Tanski, William",2421.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
284,2/25/2009,"White, Eleanor",2459.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
285,2/27/2009,"Barry, John",1776.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
286,2/27/2009,"Brodsky, Stephen",2090.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
287,2/27/2009,"Rahn, Jeffrey",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
288,3/3/2009,"Loughlin, Richard",1742.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
289,3/12/2009,"Fish-Will, Karen",2186.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
290,3/17/2009,"Flaherty, Joseph",1742.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
291,3/17/2009,"Winn, Arthur ",2109.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
292,3/19/2009,"Beal, Richard",2043.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
293,3/27/2009,"Henken, Richard",2030.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
294,3/31/2009,"Devito, Francesco",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
295,4/3/2009,"Hajjar, Charles",2186.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
296,4/3/2009,"Howard, Stephen",1880.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
297,4/6/2009,"Natalizio, Paul",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
298,4/7/2009,"Rappaport, Jerome",2492.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
299,4/10/2009,"Martocchia, Amleto",2472.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
300,4/13/2009,"Bagdasarian, Bruce",2459.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
301,4/13/2009,"Brierley, Robert ",2109.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
302,4/13/2009,"Grant, Robert ",2482.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
303,4/22/2009,"Brackenridge, Alexander",1778.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
304,4/23/2009,"Shea- McDonald, Barbara",2090.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
305,5/1/2009,"Cadigan, Laurie",1742.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
306,5/1/2009,"Dermody, William",2494.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
307,5/1/2009,"Friedberg, David",2215.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
308,5/1/2009,"Libbey, Patricia",1760.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
309,5/1/2009,"O'Grady, Norman",2135.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
310,5/1/2009,"Presti Cunniff, Marie",2465.0,$15.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
311,5/1/2009,"Ranco, John",2446.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
312,5/15/2009,"Warren, Dana",1983.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
313,6/1/2009,"Druker, Ronald",2110.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
314,6/8/2009,"Movsessian, Todd",2452.0,$30.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
315,6/8/2009,"Yorkis, Paul",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
316,6/10/2009,"Chow, Eliza",2135.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
317,7/2/2009,"Spurr, John",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
318,7/13/2009,"DeLeo, Robert ",2152.0,$300.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
319,7/13/2009,"Stanley, Thomas",2453.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
320,10/1/2009,"Owens, Leonard",1907.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
321,10/6/2009,"Zuker, Edward ",2459.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
322,10/22/2009,"Hofstetter, Gary",1760.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
323,10/28/2009,"Sprague, Kenneth",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
324,11/3/2009,"Kavoogian, Brian",2481.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
325,11/3/2009,"Krolman, Janet",2129.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
326,11/6/2009,"DiMella, Michael",2155.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
327,11/17/2009,"Rand, Jeffrey",3244.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
328,11/18/2009,"Rodiger, Albert",2043.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
329,11/18/2009,"Tierney, Patricia",2136.0,$300.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
330,11/20/2009,"Cohen, Howard",2467.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
331,12/2/2009,"Beal, Robert ",2109.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
332,12/7/2009,"Bauer, Paul",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
333,12/7/2009,"Cook, Jeffrey",2356.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
334,12/7/2009,"McHugh, George",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
335,12/9/2009,"Alperin, Thomas",2493.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
336,12/22/2009,"McCall, William",1890.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2009 Year-end Report (PAC)
337,1/4/2010,"Fantini, George",1810.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
338,1/12/2010,"McHugh, George",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
339,1/12/2010,"Zuker, Edward",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
340,1/13/2010,"Chodat, Carolyn",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
341,1/15/2010,"Barry, John",1776.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
342,1/15/2010,"Fish Will, Karen",2738.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
343,1/15/2010,"Loeber, Marci",2493.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
344,1/20/2010,"Brierley, Robert",2025.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
345,1/20/2010,"Moore, Judith",2420.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
346,1/25/2010,"O'Brien, Thomas",2420.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
347,1/26/2010,"Cadigan, Laurie",1742.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
348,1/26/2010,"Heffernan, Deborah",2476.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
349,1/26/2010,"Shortsleeve, Robert",2130.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
350,1/26/2010,"Wluka, David",2067.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
351,1/27/2010,"Martocchia, Amleto",2472.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
352,1/27/2010,"Pulsifer, Gordon",2061.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
353,1/28/2010,"Warren, Dana ",2196.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
354,1/29/2010,"Beal, Richard",2043.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
355,1/29/2010,"Canfield, James",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
356,2/8/2010,"Cook, Jeffrey",2356.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
357,2/8/2010,"Howard, Stephen",1930.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
358,2/8/2010,"McCarthy, David",2186.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
359,2/8/2010,"Spurr, John",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
360,2/8/2010,"Wessling, Stephen",2186.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
361,2/11/2010,"Hofstetter, Gary",1760.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
362,3/5/2010,"Winn, Arthur",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
363,3/9/2010,"Natalizio, Paul",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
364,3/9/2010,"Salamanis, Chris",2453.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2010 Pre-primary Report (PAC)
